2025-06-26 12:05:56,268 - 
+--------------------+------------+-----------+---------------------+------------------------------+----------------------+----------------------------------+-----------------------+
|     frr_value      | size_value | pdi_value | prob. marginale_frr | p_condizionata_size_dato_frr |      p_empirica      | p_condizionata_pdi_dato_size_frr |  prob. fattorizzata   |
| 4.189207115002722  |     L      |    PLD    |       0.0444        |             0.25             | 0.011111111111111112 |        0.9722430607651912        | 0.010791897974493623  |
| 4.189207115002722  |     M      |    HDM    |       0.0444        |             0.5              |         0.0          |        0.4386949293433084        | 0.009739027431421446  |
| 4.189207115002722  |     M      |    MD     |       0.0444        |             0.5              | 0.011111111111111112 |       0.24625935162094761        | 0.005466957605985037  |
| 4.189207115002722  |     M      |    PLD    |       0.0444        |             0.5              |         0.0          |        0.3156691604322527        | 0.0070078553615960095 |
| 4.189207115002722  |     S      |    HDM    |       0.0444        |             0.25             |         0.0          |        0.1057142857142857        | 0.0011734285714285714 |
| 4.189207115002722  |     S      |    MD     |       0.0444        |             0.25             |         0.0          |        0.4522077922077922        | 0.005019506493506494  |
| 4.189207115002722  |     S      |    PLD    |       0.0444        |             0.25             |         0.0          |        0.4425974025974026        | 0.004912831168831169  |
|        4.4         |     L      |    HDM    |       0.0555        |             0.0              |         0.0          |               0.0                |          0.0          |
|        4.4         |     L      |    MD     |       0.0555        |             0.0              |         0.0          |        0.0277569392348087        |          0.0          |
|        4.4         |     L      |    PLD    |       0.0555        |             0.0              |         0.0          |        0.9722430607651912        |          0.0          |
|        4.4         |     M      |    HDM    |       0.0555        |      0.5333333333333333      |         0.0          |        0.4386949293433084        | 0.012985369908561929  |
|        4.4         |     M      |    MD     |       0.0555        |      0.5333333333333333      |         0.0          |       0.24625935162094761        |  0.00728927680798005  |
|        4.4         |     M      |    PLD    |       0.0555        |      0.5333333333333333      | 0.007407407407407408 |        0.3156691604322527        |  0.00934380714879468  |
|        4.4         |     S      |    HDM    |       0.0555        |      0.4666666666666667      |         0.0          |        0.1057142857142857        | 0.0027379999999999995 |
|        4.4         |     S      |    MD     |       0.0555        |      0.4666666666666667      | 0.018518518518518517 |        0.4522077922077922        | 0.011712181818181818  |
|        4.4         |     S      |    PLD    |       0.0555        |      0.4666666666666667      | 0.007407407407407408 |        0.4425974025974026        | 0.011463272727272726  |
|        4.7         |     L      |    HDM    |       0.0037        |             0.0              |         0.0          |               0.0                |          0.0          |
|        4.7         |     L      |    MD     |       0.0037        |             0.0              |         0.0          |        0.0277569392348087        |          0.0          |
|        4.7         |     L      |    PLD    |       0.0037        |             0.0              |         0.0          |        0.9722430607651912        |          0.0          |
|        4.7         |     M      |    HDM    |       0.0037        |             1.0              |         0.0          |        0.4386949293433084        | 0.0016231712385702411 |
|        4.7         |     M      |    MD     |       0.0037        |             1.0              | 0.003703703703703704 |       0.24625935162094761        | 0.0009111596009975062 |
|        4.7         |     M      |    PLD    |       0.0037        |             1.0              |         0.0          |        0.3156691604322527        | 0.001167975893599335  |
